Date,seven_day_rolling_avg,Location,region,measureid,fractionid
2021-10-12,3.5725625,St. John's,St. John's,covN2,solid
2021-10-14,1,St. John's,St. John's,covN2,solid
2021-10-18,1.66666666666667,St. John's,St. John's,covN2,solid
2021-10-21,2,St. John's,St. John's,covN2,solid
2021-10-25,2,St. John's,St. John's,covN2,solid
2021-10-28,2,St. John's,St. John's,covN2,solid
2021-11-01,2,St. John's,St. John's,covN2,solid
2021-11-04,3,St. John's,St. John's,covN2,solid
2021-11-08,3,St. John's,St. John's,covN2,solid
2021-11-10,2.33333333333333,St. John's,St. John's,covN2,solid
2021-11-15,2,St. John's,St. John's,covN2,solid
2021-11-18,2,St. John's,St. John's,covN2,solid
2021-11-22,1,St. John's,St. John's,covN2,solid
2021-11-25,7.3868625,St. John's,St. John's,covN2,solid
2021-11-29,8.3868625,St. John's,St. John's,covN2,solid
2021-12-02,3,St. John's,St. John's,covN2,solid
2021-12-06,2,St. John's,St. John's,covN2,solid
2021-12-08,1.66666666666667,St. John's,St. John's,covN2,solid
2021-12-13,2,St. John's,St. John's,covN2,solid
2021-12-16,3,St. John's,St. John's,covN2,solid
2021-12-20,7.4105775,St. John's,St. John's,covN2,solid
2021-12-29,136.11832,St. John's,St. John's,covN2,solid
2022-01-04,80.626575,St. John's,St. John's,covN2,solid
2022-01-06,48.673155,St. John's,St. John's,covN2,solid
2022-01-10,42.1889,St. John's,St. John's,covN2,solid
2022-01-13,70.034175,St. John's,St. John's,covN2,solid
2022-01-17,64.15884,St. John's,St. John's,covN2,solid
2022-01-20,14.9146625,St. John's,St. John's,covN2,solid
2022-01-24,64.1169775,St. John's,St. John's,covN2,solid
2022-01-27,62.850935,St. John's,St. John's,covN2,solid
2022-02-01,6.41376,St. John's,St. John's,covN2,solid
2022-02-03,4.805949375,St. John's,St. John's,covN2,solid
2022-02-08,5.599704375,St. John's,St. John's,covN2,solid
2022-02-10,5.066,St. John's,St. John's,covN2,solid
2022-02-14,13.932325,St. John's,St. John's,covN2,solid
2022-02-22,5.27604,St. John's,St. John's,covN2,solid
2022-02-24,8.035875,St. John's,St. John's,covN2,solid
2022-02-28,16.988645000000002,St. John's,St. John's,covN2,solid
2022-03-03,30.34909,St. John's,St. John's,covN2,solid
2022-03-07,57.107535,St. John's,St. John's,covN2,solid
2022-03-10,59.861685,St. John's,St. John's,covN2,solid
2022-03-15,22.0386375,St. John's,St. John's,covN2,solid
2022-03-17,43.720165,St. John's,St. John's,covN2,solid
2022-03-21,43.2175416666667,St. John's,St. John's,covN2,solid
2022-03-24,60.68754,St. John's,St. John's,covN2,solid
2022-03-28,85.472175,St. John's,St. John's,covN2,solid
2022-03-31,58.9991775,St. John's,St. John's,covN2,solid
2022-04-04,30.63106,St. John's,St. John's,covN2,solid
2022-04-07,34.469455,St. John's,St. John's,covN2,solid
2022-04-11,19.32434,St. John's,St. John's,covN2,solid
2022-04-14,9.9451875,St. John's,St. John's,covN2,solid
2022-04-18,29.0647825,St. John's,St. John's,covN2,solid
2022-04-21,40.9166575,St. John's,St. John's,covN2,solid
2022-04-26,28.67215,St. John's,St. John's,covN2,solid
2022-04-28,19.1272225,St. John's,St. John's,covN2,solid
2022-05-02,27.2612666666667,St. John's,St. John's,covN2,solid
2022-05-05,32.9260975,St. John's,St. John's,covN2,solid
2022-05-09,59.4134625,St. John's,St. John's,covN2,solid
2022-05-12,55.780785,St. John's,St. John's,covN2,solid
2022-05-16,18.3153675,St. John's,St. John's,covN2,solid
2022-05-19,19.43557,St. John's,St. John's,covN2,solid
2022-05-24,28.2056325,St. John's,St. John's,covN2,solid
2022-05-26,38.01992,St. John's,St. John's,covN2,solid
2022-05-30,61.81155,St. John's,St. John's,covN2,solid
2022-06-02,72.49652,St. John's,St. John's,covN2,solid
2022-06-06,45.13551,St. John's,St. John's,covN2,solid
2022-06-09,66.683695,St. John's,St. John's,covN2,solid
2022-06-13,55.2239875,St. John's,St. John's,covN2,solid
2022-06-16,29.7734825,St. John's,St. John's,covN2,solid
2022-06-20,21.3980925,St. John's,St. John's,covN2,solid
2022-06-23,16.83787,St. John's,St. John's,covN2,solid
2022-06-28,15.620955,St. John's,St. John's,covN2,solid
2022-06-30,23.6689025,St. John's,St. John's,covN2,solid
2022-07-04,33.1771383333333,St. John's,St. John's,covN2,solid
2022-07-07,46.75197,St. John's,St. John's,covN2,solid
2022-07-12,41.31353,St. John's,St. John's,covN2,solid
2022-07-14,65.9040025,St. John's,St. John's,covN2,solid
2022-07-18,69.7003283333333,St. John's,St. John's,covN2,solid
2022-07-21,453.36154125,St. John's,St. John's,covN2,solid
2022-07-25,448.98055125,St. John's,St. John's,covN2,solid
2022-07-28,402.91145625,St. John's,St. John's,covN2,solid
2022-08-01,415.65367125,St. John's,St. John's,covN2,solid
2022-08-05,52.8482925,St. John's,St. John's,covN2,solid
2022-08-08,10.84165,St. John's,St. John's,covN2,solid
2022-08-11,114.361895,St. John's,St. John's,covN2,solid
2022-08-15,196.2524725,St. John's,St. John's,covN2,solid
2022-08-18,101.360865,St. John's,St. John's,covN2,solid
2022-08-22,75.7495375,St. John's,St. John's,covN2,solid
2022-08-25,77.26879625,St. John's,St. John's,covN2,solid
2022-08-29,80.71652375,St. John's,St. John's,covN2,solid
2022-09-01,135.97986375,St. John's,St. John's,covN2,solid
2022-09-06,129.34907625,St. John's,St. John's,covN2,solid
2022-09-08,38.2748475,St. John's,St. John's,covN2,solid
2022-09-13,33.017955,St. John's,St. John's,covN2,solid
2022-09-15,92.47743,St. John's,St. John's,covN2,solid
2022-09-20,99.756565,St. John's,St. John's,covN2,solid
2022-09-22,96.31016125,St. John's,St. John's,covN2,solid
2022-09-26,66.7511575,St. John's,St. John's,covN2,solid
2022-09-29,42.1424325,St. John's,St. John's,covN2,solid
2022-10-03,50.7520325,St. John's,St. John's,covN2,solid
2022-10-06,76.77931875,St. John's,St. John's,covN2,solid
2022-10-11,263.34035625,St. John's,St. John's,covN2,solid
2022-10-13,311.87795,St. John's,St. John's,covN2,solid
2022-10-17,217.86166,St. John's,St. John's,covN2,solid
2022-10-20,83.3890875,St. John's,St. John's,covN2,solid
2022-10-24,76.2703725,St. John's,St. John's,covN2,solid
2022-10-27,41.16831375,St. John's,St. John's,covN2,solid
2022-10-31,49.25784875,St. John's,St. John's,covN2,solid
2022-11-03,188.440225,St. John's,St. John's,covN2,solid
2022-11-07,189.02493,St. John's,St. John's,covN2,solid
2022-11-10,68.37220125,St. John's,St. John's,covN2,solid
2022-11-14,62.55573625,St. John's,St. John's,covN2,solid
2022-11-17,113.3316975,St. John's,St. John's,covN2,solid
2022-11-21,106.535805,St. John's,St. John's,covN2,solid
2022-11-24,137.3414425,St. John's,St. John's,covN2,solid
2022-11-28,136.08942,St. John's,St. John's,covN2,solid
2022-12-01,234.219675,St. John's,St. John's,covN2,solid
2022-12-05,323.878115,St. John's,St. John's,covN2,solid
2022-12-08,102.65182,St. John's,St. John's,covN2,solid
2022-12-12,44.286145,St. John's,St. John's,covN2,solid
2022-12-15,38.0481375,St. John's,St. John's,covN2,solid
2022-12-19,34.12274,St. John's,St. John's,covN2,solid
2022-12-21,25.4780933333333,St. John's,St. John's,covN2,solid
2022-12-28,61.670435,St. John's,St. John's,covN2,solid
2023-01-03,43.35837,St. John's,St. John's,covN2,solid
2023-01-05,34.1986525,St. John's,St. John's,covN2,solid
2023-01-09,44.368315,St. John's,St. John's,covN2,solid
2023-01-12,52.1002,St. John's,St. John's,covN2,solid
2023-01-16,24.354475,St. John's,St. John's,covN2,solid
2023-01-18,19.1383333333333,St. John's,St. John's,covN2,solid
2023-01-23,23.1181675,St. John's,St. John's,covN2,solid
2023-01-26,31.5644,St. John's,St. John's,covN2,solid
2023-01-30,26.71189,St. John's,St. John's,covN2,solid
2023-02-02,21.443545,St. John's,St. John's,covN2,solid
2023-02-06,18.109555,St. John's,St. John's,covN2,solid
2023-02-09,23.696485,St. John's,St. John's,covN2,solid
2023-02-13,20.4390775,St. John's,St. John's,covN2,solid
2023-02-17,47.9786175,St. John's,St. John's,covN2,solid
2023-02-20,51.840865,St. John's,St. John's,covN2,solid
2023-02-23,40.332025,St. John's,St. John's,covN2,solid
2023-02-27,20.245,St. John's,St. John's,covN2,solid
2023-03-02,28.19791,St. John's,St. John's,covN2,solid
2023-03-06,30.722565,St. John's,St. John's,covN2,solid
2023-03-09,42.50002,St. John's,St. John's,covN2,solid
2023-03-13,33.4592725,St. John's,St. John's,covN2,solid
